customer_id,age,state,account_type,monthly_income_bracket,avg_monthly_balance,num_transactions_month,mobile_app_logins,customer_support_calls,preferred_channel,tenure_months,credit_score,churn
4789,46,Jigawa,Current,300k-600k,235151.51,22,21,2,Mobile App,111,372.0,1
4790,67,Rivers,Savings,>600k,70558.71,23,22,1,Mobile App,20,545.0,0
4791,65,Delta,Current,<50k,64914.52,19,18,0,ATM,110,536.0,1
4792,44,Imo,Current,150k-300k,94290.5,34,25,0,Mobile App,27,524.0,0
4793,24,Niger,Current,150k-300k,322014.91,22,15,1,Mobile App,10,550.0,1
4794,18,Kogi,Savings,300k-600k,310900.61,27,14,1,Mobile App,36,584.0,0
4795,26,Gombe,Savings,50k-150k,60741.81,31,14,2,Mobile App,78,546.0,0
4796,64,Edo,Current,50k-150k,282711.43,23,22,1,Mobile App,71,446.0,1
4797,18,Akwa Ibom,Current,<50k,63499.9,25,15,1,Mobile App,43,604.0,1
4798,44,Lagos,Savings,150k-300k,38658.89,32,12,4,Mobile App,98,385.0,1
4799,34,Adamawa,Current,50k-150k,482157.44,21,15,0,USSD,17,375.0,1
4800,49,Anambra,Business,300k-600k,112207.43,23,23,0,Mobile App,117,627.0,1
4801,58,Kwara,Savings,150k-300k,196902.79,27,16,5,ATM,59,606.0,0
4802,47,Kwara,Savings,50k-150k,33089.3,25,18,0,Branch,41,555.0,0
4803,32,Borno,Current,300k-600k,22180.21,33,17,2,Mobile App,17,434.0,1
4804,59,Edo,Current,300k-600k,274231.42,15,23,0,Branch,119,496.0,1
4805,45,Cross River,Current,<50k,280332.82,19,16,0,Mobile App,109,536.0,0
4806,69,Ebonyi,Current,50k-150k,217193.84,30,14,0,Mobile App,17,416.0,0
4807,20,Plateau,Savings,<50k,118502.59,31,21,0,ATM,96,493.0,1
4808,45,Abia,Savings,50k-150k,395624.26,25,18,0,USSD,115,619.0,0
4809,22,Yobe,Current,150k-300k,12366.74,18,16,0,USSD,67,688.0,0
4810,19,Gombe,Business,50k-150k,321427.87,20,17,2,Mobile App,98,522.0,0
4811,55,Benue,Current,<50k,65112.39,24,18,2,Mobile App,109,628.0,0
4812,33,Ondo,Savings,50k-150k,471560.75,26,21,0,USSD,103,388.0,0
4813,61,Bayelsa,Savings,>600k,45261.68,29,17,3,Branch,51,619.0,0
4814,34,Katsina,Business,50k-150k,25956.15,35,14,0,USSD,34,488.0,1
4815,29,Lagos,Business,300k-600k,72511.76,20,18,1,USSD,50,588.0,0
4816,43,Zamfara,Current,300k-600k,77581.3,19,23,0,USSD,98,538.0,0
4817,66,Edo,Savings,150k-300k,214047.64,27,16,1,Branch,54,679.0,0
4818,24,Akwa Ibom,Savings,<50k,33635.63,23,23,3,Branch,5,481.0,1
4819,41,Ondo,Savings,150k-300k,72188.09,25,18,3,Mobile App,115,616.0,0
4820,33,Edo,Current,50k-150k,186024.89,29,18,3,Mobile App,76,535.0,1
4821,35,Imo,Savings,50k-150k,67217.68,25,16,3,Mobile App,15,546.0,0
4822,25,Gombe,Savings,50k-150k,101106.24,27,21,2,ATM,37,543.0,0
4823,44,Plateau,Current,150k-300k,28235.21,18,22,1,USSD,117,484.0,0
4824,43,Kebbi,Current,300k-600k,23615.44,28,14,1,Branch,89,559.0,0
4825,48,Kaduna,Current,150k-300k,270220.15,17,19,1,Mobile App,96,554.0,1
4826,35,Bayelsa,Savings,<50k,13766.18,23,13,0,Mobile App,75,582.0,1
4827,19,Jigawa,Current,150k-300k,673987.18,24,18,1,Mobile App,42,568.0,1
4828,58,Kwara,Savings,<50k,247467.47,34,19,1,Mobile App,83,632.0,0
4829,40,Yobe,Current,150k-300k,307196.39,25,20,3,Mobile App,44,643.0,0
4830,65,Kaduna,Current,150k-300k,132778.81,31,21,1,USSD,51,465.0,0
4831,66,Ebonyi,Savings,50k-150k,49685.39,25,19,1,USSD,86,638.0,0
4832,59,Kwara,Savings,50k-150k,546404.96,35,13,0,ATM,74,453.0,1
4833,39,Jigawa,Current,300k-600k,756025.88,30,16,1,Branch,77,613.0,1
4834,50,Bayelsa,Savings,50k-150k,713864.45,30,22,0,Branch,11,616.0,1
4835,35,Lagos,Savings,50k-150k,84224.09,25,14,1,Mobile App,64,388.0,1
4836,32,FCT,Current,<50k,91428.36,28,22,1,Mobile App,10,568.0,1
4837,58,Imo,Savings,50k-150k,79267.49,42,20,1,Mobile App,59,518.0,0
4838,20,Osun,Current,50k-150k,29105.79,25,27,4,Mobile App,5,492.0,0
4839,65,Osun,Savings,<50k,187684.61,32,18,0,Mobile App,30,682.0,1
4840,40,Ondo,Current,150k-300k,290077.6,19,16,3,Mobile App,112,501.0,0
4841,64,Imo,Savings,300k-600k,404423.71,29,15,1,Mobile App,2,487.0,0
4842,19,Akwa Ibom,Savings,150k-300k,120115.66,28,25,1,Mobile App,28,567.0,1
4843,59,Lagos,Savings,50k-150k,10524.96,25,21,1,Mobile App,89,622.0,0
4844,21,Kaduna,Current,<50k,88414.32,25,16,1,Mobile App,64,547.0,1
4845,43,Jigawa,Savings,50k-150k,34653.56,27,22,0,Mobile App,89,665.0,0
4846,36,Delta,Savings,<50k,156901.08,28,18,1,Mobile App,25,608.0,0
4847,66,FCT,Savings,150k-300k,232629.8,26,20,0,USSD,96,364.0,0
4848,27,Nasarawa,Savings,<50k,99698.11,35,15,1,Mobile App,49,512.0,1
4849,39,Zamfara,Savings,<50k,369858.08,19,14,1,USSD,28,509.0,0
4850,23,Kwara,Savings,50k-150k,269338.13,26,17,0,ATM,40,603.0,0
4851,18,Kano,Current,<50k,74076.67,25,19,1,ATM,94,324.0,1
4852,60,Delta,Savings,<50k,13058.01,22,15,1,Branch,42,789.0,1
4853,33,Ebonyi,Savings,>600k,91956.4,22,10,0,USSD,109,608.0,0
4854,69,Bauchi,Savings,50k-150k,246065.93,26,16,1,Mobile App,91,573.0,1
4855,24,Bayelsa,Savings,300k-600k,396196.53,30,24,1,Mobile App,16,666.0,0
4856,41,Akwa Ibom,Savings,<50k,174806.78,31,18,0,Mobile App,105,771.0,0
4857,52,Ebonyi,Current,300k-600k,68205.94,29,15,0,Mobile App,30,638.0,1
4858,31,Lagos,Savings,<50k,55266.75,24,11,1,Mobile App,5,645.0,1
4859,21,Niger,Savings,<50k,15303.71,22,15,0,Mobile App,32,572.0,1
4860,58,Niger,Current,50k-150k,27727.09,21,14,0,Mobile App,11,547.0,1
4861,32,Lagos,Savings,50k-150k,461232.09,25,15,0,USSD,24,517.0,0
4862,61,Anambra,Business,<50k,26652.58,17,21,1,Mobile App,63,486.0,1
4863,65,Delta,Current,150k-300k,129893.07,17,16,0,USSD,106,498.0,0
4864,40,Taraba,Savings,50k-150k,12673.02,32,19,1,Mobile App,35,438.0,0
4865,36,Osun,Savings,50k-150k,13487.23,25,17,2,Mobile App,119,553.0,0
4866,31,Niger,Savings,150k-300k,103279.77,28,22,3,Mobile App,107,408.0,0
4867,44,Kano,Savings,50k-150k,18713.05,24,20,0,Mobile App,37,577.0,0
4868,53,Kebbi,Savings,<50k,436943.81,31,16,1,USSD,52,557.0,1
4869,55,Kano,Savings,50k-150k,17979.25,35,13,1,Mobile App,109,573.0,1
4870,39,Kano,Current,50k-150k,267447.99,29,20,1,Mobile App,42,513.0,1
4871,28,Kaduna,Savings,<50k,371433.47,22,24,0,USSD,34,837.0,0
4872,21,Enugu,Current,50k-150k,104520.89,32,28,0,Mobile App,75,682.0,0
4873,49,Yobe,Current,<50k,19114.13,22,18,1,USSD,111,448.0,0
4874,57,Kaduna,Current,50k-150k,22386.74,11,23,0,Branch,96,581.0,1
4875,58,Ondo,Current,300k-600k,584716.71,23,15,1,USSD,75,505.0,0
4876,41,Kano,Business,<50k,194154.6,27,17,1,Mobile App,47,469.0,0
4877,51,Nasarawa,Savings,<50k,14439.8,43,17,0,USSD,90,439.0,1
4878,69,Gombe,Current,50k-150k,189997.71,26,22,0,Mobile App,21,599.0,1
4879,20,Akwa Ibom,Savings,300k-600k,12979.74,34,15,1,USSD,64,499.0,0
4880,55,Kwara,Current,150k-300k,131773.99,27,23,0,USSD,76,647.0,1
4881,19,Edo,Current,150k-300k,432654.44,25,17,1,USSD,98,649.0,0
4882,40,Rivers,Savings,50k-150k,143355.24,30,19,2,USSD,61,684.0,1
4883,57,Ondo,Savings,150k-300k,88942.42,25,14,0,Mobile App,53,483.0,1
4884,37,Taraba,Current,50k-150k,50469.44,32,20,1,USSD,102,603.0,0
4885,25,Abia,Current,150k-300k,85982.32,27,19,0,Mobile App,8,617.0,1
4886,52,Delta,Savings,300k-600k,440764.56,23,17,1,USSD,53,517.0,1
4887,66,Ogun,Savings,50k-150k,72683.93,24,25,1,Mobile App,89,491.0,1
4888,60,Edo,Savings,50k-150k,91073.37,26,29,2,USSD,76,705.0,1
4889,20,Zamfara,Savings,<50k,314771.51,27,22,0,ATM,93,580.0,1
4890,49,Sokoto,Current,<50k,8860.63,23,23,3,ATM,103,617.0,0
4891,48,Anambra,Savings,150k-300k,180445.94,29,12,1,Mobile App,79,486.0,0
4892,61,Kebbi,Savings,50k-150k,6199.68,19,12,1,Mobile App,66,450.0,1
4893,63,Katsina,Savings,150k-300k,518.46,29,15,1,Branch,114,509.0,1
4894,48,Jigawa,Savings,<50k,87704.45,23,20,3,Mobile App,43,549.0,0
4895,18,Taraba,Savings,150k-300k,41471.03,21,23,1,USSD,55,464.0,0
4896,29,Enugu,Savings,50k-150k,18454.78,30,21,3,USSD,84,559.0,0
4897,35,Delta,Savings,150k-300k,289481.01,36,15,1,Mobile App,70,408.0,1
4898,41,Katsina,Current,300k-600k,235697.3,20,28,1,USSD,12,459.0,0
4899,53,Yobe,Current,150k-300k,409965.65,24,11,0,Mobile App,12,620.0,0
4900,46,Gombe,Savings,<50k,50201.35,25,14,2,Mobile App,2,614.0,0
4901,42,Ogun,Savings,50k-150k,131075.63,27,11,2,Branch,95,525.0,0
4902,40,Gombe,Business,50k-150k,889065.38,28,18,0,USSD,27,468.0,1
4903,20,Kano,Savings,50k-150k,130223.21,21,18,1,USSD,52,468.0,1
4904,47,Niger,Savings,<50k,142713.66,33,17,1,Mobile App,113,526.0,1
4905,34,Edo,Current,>600k,16159.59,19,20,2,Branch,49,618.0,0
4906,62,Lagos,Savings,150k-300k,337623.96,30,18,1,ATM,26,644.0,0
4907,66,Zamfara,Current,50k-150k,126129.75,24,8,1,Mobile App,105,515.0,0
4908,47,Sokoto,Current,50k-150k,74285.45,31,12,2,Mobile App,25,456.0,1
4909,66,Bauchi,Savings,50k-150k,240172.32,29,23,3,Mobile App,48,584.0,1
4910,36,Cross River,Savings,150k-300k,157202.96,26,17,0,USSD,27,486.0,0
4911,22,Enugu,Savings,<50k,758703.28,30,18,4,Mobile App,5,513.0,0
4912,57,Zamfara,Business,50k-150k,125145.56,31,12,1,USSD,106,679.0,1
4913,51,Nasarawa,Current,300k-600k,486402.97,29,24,0,Branch,80,634.0,0
4914,26,Benue,Savings,300k-600k,134955.07,26,15,3,Mobile App,40,574.0,0
4915,56,Taraba,Savings,<50k,122000.9,21,19,0,Mobile App,68,446.0,1
4916,65,Benue,Savings,50k-150k,12940.8,24,29,1,Branch,10,579.0,1
4917,61,Plateau,Savings,150k-300k,414456.88,29,13,1,USSD,103,656.0,0
4918,43,Rivers,Savings,50k-150k,477502.7,25,20,1,Mobile App,81,526.0,0
4919,22,Kebbi,Savings,150k-300k,85.52,31,11,0,Mobile App,49,682.0,1
4920,41,Gombe,Savings,150k-300k,12181.97,22,19,1,USSD,16,676.0,1
4921,48,Oyo,Current,<50k,89934.81,19,24,1,ATM,96,710.0,1
4922,41,Anambra,Savings,150k-300k,48934.32,27,20,2,Mobile App,58,587.0,1
4923,38,Taraba,Business,300k-600k,81386.01,29,9,2,Mobile App,68,613.0,0
4924,39,Cross River,Current,300k-600k,44663.01,32,15,0,ATM,119,687.0,0
4925,55,Edo,Savings,<50k,267957.15,20,16,1,Mobile App,27,600.0,0
4926,39,Oyo,Savings,>600k,920.78,28,18,2,Mobile App,28,515.0,0
4927,38,Lagos,Business,50k-150k,396503.49,16,23,2,Mobile App,20,520.0,1
4928,47,Osun,Savings,50k-150k,39226.93,26,16,1,Mobile App,89,581.0,0
4929,66,Kogi,Savings,150k-300k,167494.37,26,17,1,Mobile App,41,444.0,1
4930,64,Yobe,Savings,150k-300k,198033.64,24,17,1,Branch,97,547.0,0
4931,27,Katsina,Current,150k-300k,76720.31,23,14,5,Mobile App,36,659.0,0
4932,20,FCT,Savings,<50k,157527.06,36,10,1,Mobile App,2,363.0,0
4933,56,Cross River,Savings,<50k,150327.95,23,22,0,ATM,21,698.0,0
4934,46,Kogi,Savings,150k-300k,22582.6,38,18,3,USSD,75,661.0,1
4935,42,Imo,Savings,50k-150k,115371.06,22,19,2,ATM,101,519.0,1
4936,19,Adamawa,Savings,<50k,360498.06,23,20,1,USSD,34,609.0,1
4937,30,Kwara,Savings,300k-600k,592834.65,35,25,0,USSD,29,560.0,1
4938,44,Osun,Savings,300k-600k,15423.24,27,15,0,ATM,39,671.0,1
4939,46,Ebonyi,Current,150k-300k,47152.57,24,17,1,Mobile App,68,648.0,1
4940,31,Yobe,Current,<50k,186897.1,22,12,0,Branch,93,434.0,0
4941,21,Kogi,Current,>600k,97223.17,28,18,1,Mobile App,35,613.0,1
4942,25,Akwa Ibom,Current,<50k,23888.27,21,18,3,ATM,74,541.0,0
4943,22,Edo,Savings,<50k,14693.22,29,17,1,Mobile App,68,567.0,1
4944,61,Abia,Savings,300k-600k,382378.13,22,19,1,USSD,27,494.0,1
4945,44,Niger,Savings,<50k,158051.22,28,14,1,USSD,19,717.0,0
4946,41,Taraba,Savings,150k-300k,84277.63,24,15,2,Mobile App,101,654.0,1
4947,61,Osun,Current,<50k,249268.2,28,21,3,Mobile App,106,493.0,0
4948,60,Sokoto,Current,50k-150k,301941.2,29,16,1,Mobile App,111,440.0,0
4949,51,Rivers,Savings,50k-150k,131107.06,20,13,0,Mobile App,87,525.0,1
4950,45,Nasarawa,Savings,50k-150k,56177.66,27,21,2,Mobile App,113,599.0,1
4951,41,Zamfara,Savings,50k-150k,64099.5,24,12,3,Mobile App,67,582.0,0
4952,22,Adamawa,Current,<50k,44725.1,31,19,1,ATM,70,673.0,0
4953,30,Gombe,Current,<50k,146018.38,24,14,0,Mobile App,88,631.0,0
4954,35,Ekiti,Current,>600k,112398.43,21,16,2,ATM,78,647.0,0
4955,34,Gombe,Savings,<50k,113032.02,19,20,3,USSD,6,589.0,0
4956,47,Bayelsa,Current,<50k,152275.34,28,14,0,USSD,51,435.0,1
4957,55,Kebbi,Savings,<50k,184144.04,27,19,1,USSD,61,542.0,1
4958,36,Niger,Current,50k-150k,36756.01,25,20,2,USSD,32,655.0,0
4959,39,Yobe,Savings,<50k,96401.49,21,13,1,ATM,63,555.0,0
4960,66,Kaduna,Savings,50k-150k,3319.44,26,20,3,USSD,32,605.0,1
4961,66,Bayelsa,Savings,50k-150k,332909.46,34,19,2,ATM,36,531.0,1
4962,35,Enugu,Current,300k-600k,47377.87,30,23,1,Mobile App,104,467.0,0
4963,43,Kaduna,Current,50k-150k,695253.9,23,22,0,USSD,45,549.0,0
4964,32,Katsina,Current,300k-600k,415585.01,30,17,2,Mobile App,25,588.0,0
4965,45,Gombe,Savings,150k-300k,206874.97,27,24,2,USSD,56,501.0,1
4966,47,Ogun,Current,>600k,56346.19,14,21,1,USSD,110,539.0,1
4967,45,Lagos,Savings,50k-150k,557.59,31,17,2,Mobile App,2,475.0,1
4968,37,Edo,Savings,>600k,124614.16,24,18,0,ATM,107,661.0,1
4969,21,Abia,Savings,150k-300k,142645.09,19,13,2,Mobile App,97,533.0,1
4970,21,Enugu,Current,50k-150k,268206.41,30,21,1,Mobile App,100,691.0,1
4971,54,Rivers,Current,50k-150k,6079.3,30,10,0,Mobile App,107,698.0,0
4972,32,Akwa Ibom,Savings,150k-300k,144763.18,28,23,3,USSD,52,553.0,0
4973,51,Delta,Current,300k-600k,282295.33,24,14,2,Branch,6,469.0,1
4974,28,Niger,Savings,50k-150k,113627.55,23,11,4,Branch,73,372.0,0
4975,40,Plateau,Current,300k-600k,122584.99,25,13,2,Mobile App,94,428.0,0
4976,52,Delta,Current,50k-150k,333434.58,13,15,0,ATM,82,436.0,0
4977,60,Abia,Business,150k-300k,124749.58,26,14,1,Mobile App,75,684.0,0
4978,52,Rivers,Savings,300k-600k,207345.16,24,14,0,USSD,40,570.0,0
4979,28,Kano,Current,<50k,293061.56,27,16,0,Mobile App,19,595.0,0
4980,19,Abia,Savings,<50k,395136.29,23,25,2,Mobile App,65,360.0,0
4981,69,Niger,Business,150k-300k,252610.01,32,15,1,Mobile App,6,452.0,1
4982,69,Bauchi,Savings,150k-300k,27968.5,24,13,0,Branch,25,640.0,0
4983,32,Niger,Current,300k-600k,256816.57,25,14,2,USSD,49,586.0,1
4984,57,Abia,Business,50k-150k,7318.25,23,21,0,USSD,84,547.0,1
4985,45,Oyo,Savings,150k-300k,275972.18,25,17,2,Mobile App,74,611.0,1
4986,48,Edo,Current,<50k,86614.68,30,20,1,Mobile App,87,707.0,0
4987,49,Zamfara,Business,50k-150k,57857.66,30,23,1,Branch,85,540.0,1
4988,51,Zamfara,Business,<50k,505707.31,27,26,0,ATM,118,566.0,0
4989,67,Lagos,Savings,150k-300k,509512.64,29,15,0,Mobile App,89,577.0,0
4990,39,Nasarawa,Savings,>600k,66455.11,31,16,2,ATM,107,775.0,1
4991,46,Borno,Savings,<50k,157856.88,27,26,1,USSD,68,371.0,0
4992,25,Edo,Current,<50k,91569.44,26,20,0,Mobile App,93,621.0,1
4993,39,Ogun,Current,50k-150k,27766.61,23,19,1,Mobile App,83,550.0,0
4994,29,Edo,Current,50k-150k,98020.58,26,14,1,Mobile App,72,611.0,0
4995,40,Rivers,Current,50k-150k,237634.71,17,18,3,USSD,76,501.0,1
4996,55,Yobe,Savings,50k-150k,23146.31,16,14,0,USSD,28,556.0,1
4997,19,Imo,Savings,<50k,69308.31,30,16,0,Mobile App,32,624.0,1
4998,29,Zamfara,Current,300k-600k,26761.37,13,20,2,USSD,109,840.0,0
4999,38,Oyo,Current,50k-150k,21172.91,30,17,1,Mobile App,30,633.0,0
5000,29,FCT,Savings,50k-150k,15308.23,24,23,2,USSD,102,484.0,0
5001,62,Rivers,Current,50k-150k,106309.71,20,18,3,Branch,108,522.0,0
5002,48,Gombe,Business,<50k,225962.45,27,15,3,Mobile App,99,519.0,0
5003,26,Kebbi,Current,<50k,115826.4,18,22,1,Branch,96,398.0,0
5004,32,Osun,Current,<50k,60767.39,20,19,0,Mobile App,94,530.0,0
5005,49,Oyo,Savings,50k-150k,267133.2,25,20,3,Mobile App,117,626.0,0
5006,60,Nasarawa,Current,50k-150k,77901.12,29,19,1,Mobile App,70,445.0,1
5007,26,Katsina,Current,<50k,10848.43,19,22,0,Mobile App,1,654.0,0
5008,41,Delta,Savings,50k-150k,8813.93,23,21,1,Mobile App,94,604.0,1
5009,25,Plateau,Current,150k-300k,404137.28,28,11,1,Mobile App,109,494.0,0
5010,69,Abia,Current,50k-150k,8582.34,31,16,1,Mobile App,68,547.0,1
5011,45,Delta,Savings,50k-150k,59630.39,33,22,0,USSD,54,704.0,1
5012,35,Kaduna,Savings,150k-300k,82114.29,16,18,2,Mobile App,62,626.0,1
5013,60,Zamfara,Savings,50k-150k,80838.9,17,25,0,Mobile App,89,561.0,1
5014,54,Ekiti,Savings,50k-150k,355672.35,25,19,2,Branch,27,539.0,1
5015,53,Rivers,Savings,300k-600k,102791.86,25,16,1,Mobile App,90,567.0,1
5016,54,Kogi,Savings,<50k,285826.84,21,12,4,Mobile App,113,514.0,1
5017,49,Bayelsa,Savings,50k-150k,17215.19,30,20,1,Mobile App,1,371.0,1
5018,38,Sokoto,Current,150k-300k,321211.75,25,18,2,Mobile App,32,744.0,0
5019,56,Abia,Savings,50k-150k,108633.08,22,18,0,USSD,118,574.0,1
5020,66,Akwa Ibom,Current,50k-150k,94003.95,26,17,0,ATM,36,596.0,1
5021,46,Bauchi,Current,50k-150k,134266.92,21,13,2,Mobile App,65,555.0,0
5022,35,Ogun,Current,50k-150k,134515.41,23,16,0,ATM,109,494.0,1
5023,40,Edo,Savings,50k-150k,588743.09,26,16,0,USSD,107,543.0,1
5024,50,Sokoto,Current,150k-300k,134553.65,19,20,4,USSD,17,416.0,0
5025,65,Ogun,Business,50k-150k,34356.9,18,15,1,Mobile App,7,765.0,0
5026,26,Ekiti,Current,<50k,17972.49,15,14,1,Mobile App,52,449.0,1
5027,61,Ebonyi,Current,<50k,162496.5,32,23,2,Mobile App,20,467.0,0
5028,68,Ebonyi,Savings,50k-150k,377648.67,31,16,0,Mobile App,33,520.0,1
5029,60,Zamfara,Savings,300k-600k,75958.43,16,20,1,Mobile App,48,676.0,1
5030,55,Anambra,Savings,50k-150k,349079.84,31,24,0,Mobile App,36,561.0,1
5031,21,Kaduna,Savings,<50k,76802.06,23,21,0,Mobile App,112,449.0,1
5032,33,Kaduna,Savings,300k-600k,158423.12,29,8,0,Mobile App,16,673.0,1
5033,20,Ondo,Current,150k-300k,335510.39,23,13,0,ATM,17,626.0,1
5034,25,Bayelsa,Current,300k-600k,95224.71,27,20,2,USSD,30,608.0,0
5035,33,Bauchi,Current,50k-150k,80683.54,28,22,2,Mobile App,109,624.0,0
5036,19,Ebonyi,Current,<50k,15757.39,31,15,3,USSD,67,775.0,1
5037,62,Bauchi,Current,<50k,518493.7,28,19,0,Mobile App,116,757.0,1
5038,36,Cross River,Current,>600k,849138.9,25,16,1,ATM,27,498.0,1
5039,41,Kwara,Savings,300k-600k,178780.5,24,14,0,Mobile App,99,706.0,1
5040,33,Ebonyi,Current,150k-300k,340582.19,18,12,0,Mobile App,32,594.0,0
5041,68,Gombe,Current,<50k,194263.68,21,18,3,USSD,53,605.0,1
5042,57,Nasarawa,Current,<50k,78040.75,25,24,2,USSD,64,408.0,1
5043,19,Jigawa,Current,<50k,80545.56,26,17,2,Mobile App,65,545.0,1
5044,49,Niger,Business,150k-300k,245985.61,17,20,1,Mobile App,102,487.0,1
5045,18,Enugu,Savings,>600k,228109.84,23,15,1,USSD,33,635.0,0
5046,66,Cross River,Savings,50k-150k,861163.27,16,19,1,Branch,81,656.0,0
5047,35,Ogun,Current,300k-600k,7901.12,18,21,1,Mobile App,97,373.0,1
5048,56,Yobe,Savings,150k-300k,269231.86,39,10,0,Mobile App,23,558.0,1
5049,49,Ogun,Current,50k-150k,161258.21,27,26,0,USSD,12,661.0,1
5050,26,Imo,Current,50k-150k,339878.53,23,18,1,Branch,83,543.0,0
5051,20,Kogi,Current,150k-300k,3001.5,28,18,1,Branch,53,626.0,0
5052,41,Oyo,Business,50k-150k,258762.61,29,19,2,Mobile App,105,592.0,1
5053,28,Niger,Current,150k-300k,51073.48,24,16,3,USSD,10,591.0,1
5054,45,Sokoto,Business,<50k,144247.67,28,13,2,Mobile App,88,536.0,0
5055,33,Abia,Current,300k-600k,247053.78,28,18,0,Mobile App,110,451.0,0
5056,46,Edo,Savings,50k-150k,327763.06,20,13,1,USSD,84,459.0,1
5057,58,Jigawa,Savings,50k-150k,267078.64,32,21,2,Mobile App,60,624.0,1
5058,29,Nasarawa,Savings,150k-300k,331825.71,26,22,2,Branch,28,562.0,0
5059,63,Osun,Current,150k-300k,1414.0,33,13,1,USSD,20,548.0,1
5060,21,Ondo,Savings,150k-300k,107380.23,25,17,1,USSD,90,522.0,0
5061,43,Kano,Savings,50k-150k,13315.88,28,20,4,Mobile App,45,533.0,1
5062,21,Delta,Current,300k-600k,204471.43,26,23,2,Mobile App,109,654.0,0
5063,28,Ebonyi,Savings,50k-150k,56091.01,22,15,2,Mobile App,81,530.0,1
5064,19,Delta,Business,50k-150k,2748.24,19,25,1,Mobile App,94,439.0,0
5065,48,Oyo,Current,50k-150k,9137.31,18,25,3,Mobile App,41,627.0,1
5066,67,Benue,Current,<50k,35654.81,19,20,1,USSD,51,542.0,0
5067,20,Bauchi,Business,<50k,95681.02,22,19,1,Mobile App,91,563.0,1
5068,42,Ondo,Savings,150k-300k,168069.43,30,18,1,Mobile App,11,705.0,1
5069,51,Katsina,Current,50k-150k,157896.22,28,18,0,USSD,104,558.0,0
5070,18,Rivers,Current,50k-150k,337241.08,23,17,0,ATM,6,586.0,0
5071,22,Edo,Savings,<50k,82168.79,20,23,0,Mobile App,48,454.0,0
5072,56,Bauchi,Current,300k-600k,56088.36,32,21,1,Mobile App,59,540.0,0
5073,69,Oyo,Current,50k-150k,289555.81,24,19,0,USSD,9,615.0,0
5074,48,Sokoto,Savings,50k-150k,109382.64,32,14,4,Mobile App,98,420.0,0
5075,53,Delta,Savings,>600k,516818.98,22,23,1,Mobile App,12,578.0,1
5076,20,Ogun,Savings,50k-150k,89490.13,27,23,1,Mobile App,64,569.0,0
5077,55,Edo,Current,50k-150k,176746.11,25,22,1,ATM,101,564.0,1
5078,29,Adamawa,Current,<50k,283705.68,25,7,1,USSD,56,653.0,0
5079,33,Oyo,Business,50k-150k,190257.43,25,22,0,Mobile App,108,590.0,0
5080,25,Bauchi,Current,50k-150k,956754.76,25,14,2,Mobile App,119,693.0,1
5081,28,FCT,Savings,300k-600k,87993.99,23,17,1,Mobile App,10,471.0,1
5082,62,Enugu,Savings,50k-150k,13591.14,25,20,3,USSD,117,572.0,1
5083,31,Niger,Current,300k-600k,98156.76,25,24,0,Mobile App,4,568.0,1
5084,44,Borno,Savings,150k-300k,30208.34,22,18,0,Branch,83,464.0,1
5085,35,Plateau,Business,<50k,21020.91,32,15,2,USSD,51,646.0,0
5086,25,Akwa Ibom,Savings,>600k,337537.73,22,15,2,Mobile App,27,769.0,0
5087,50,Ondo,Savings,<50k,80269.08,25,13,2,Branch,1,558.0,0
5088,21,Enugu,Current,<50k,71617.52,29,14,0,Mobile App,85,605.0,1
5089,66,Ebonyi,Business,50k-150k,45615.39,23,19,1,Mobile App,33,568.0,1
5090,47,Osun,Savings,50k-150k,759776.26,25,21,1,Mobile App,91,496.0,0
5091,37,Edo,Savings,<50k,33650.09,33,17,0,Mobile App,35,396.0,1
5092,47,Cross River,Business,50k-150k,244746.28,17,24,2,Branch,6,496.0,1
5093,44,Zamfara,Savings,>600k,34111.71,20,21,0,Mobile App,69,435.0,1
5094,42,Kano,Current,50k-150k,138617.16,24,22,2,Mobile App,15,713.0,1
5095,23,Benue,Savings,<50k,152339.92,23,20,1,Mobile App,69,550.0,1
5096,22,Jigawa,Savings,300k-600k,368522.55,22,17,1,USSD,27,529.0,1
5097,31,Kwara,Savings,<50k,122489.02,31,22,0,USSD,102,640.0,1
5098,68,Edo,Current,50k-150k,345843.72,25,19,1,Mobile App,16,459.0,0
5099,31,Benue,Current,50k-150k,66928.16,29,20,2,Mobile App,94,491.0,1
5100,51,Nasarawa,Savings,150k-300k,43745.53,21,16,3,Mobile App,106,566.0,1
5101,58,Enugu,Savings,150k-300k,426090.22,21,21,2,USSD,15,653.0,1
5102,42,Plateau,Business,150k-300k,46223.56,28,18,1,ATM,55,605.0,0
5103,56,Nasarawa,Current,150k-300k,276131.22,19,15,2,Mobile App,50,582.0,0
5104,35,Ebonyi,Current,150k-300k,19739.27,20,11,1,USSD,77,567.0,1
5105,37,Ebonyi,Savings,<50k,67559.82,31,17,3,Mobile App,119,596.0,1
5106,60,Benue,Savings,>600k,26604.57,31,21,1,USSD,107,578.0,0
5107,25,Akwa Ibom,Savings,50k-150k,104135.88,31,19,0,Mobile App,29,467.0,1
5108,43,Gombe,Current,150k-300k,287297.52,25,20,0,ATM,19,564.0,0
5109,38,Akwa Ibom,Savings,50k-150k,234016.04,23,16,2,Branch,99,463.0,1
5110,44,Jigawa,Current,300k-600k,53565.81,27,20,2,Mobile App,98,567.0,1
